CTE	CTE_PREV	CTE_SUM	KP	KI	KD	P_ERROR	I_ERROR	D_ERROR
-0.078900	-0.078900	126.555800	0.200000	0.000000	0.000000	-0.015780	0.000000	-0.000000
-0.085100	-0.085100	126.470700	0.200000	0.000000	0.000000	-0.017020	0.000000	-0.000000
-0.091000	-0.091000	126.379700	0.200000	0.000000	0.000000	-0.018200	0.000000	-0.000000
-0.097100	-0.097100	126.282600	0.200000	0.000000	0.000000	-0.019420	0.000000	-0.000000
-0.102900	-0.102900	126.179700	0.200000	0.000000	0.000000	-0.020580	0.000000	-0.000000
-0.108900	-0.108900	126.070800	0.200000	0.000000	0.000000	-0.021780	0.000000	-0.000000
-0.114500	-0.114500	125.956300	0.200000	0.000000	0.000000	-0.022900	0.000000	-0.000000
-0.120300	-0.120300	125.836000	0.200000	0.000000	0.000000	-0.024060	0.000000	-0.000000
-0.125800	-0.125800	125.710200	0.200000	0.000000	0.000000	-0.025160	0.000000	-0.000000
-0.131500	-0.131500	125.578700	0.200000	0.000000	0.000000	-0.026300	0.000000	-0.000000
-0.136800	-0.136800	125.441900	0.200000	0.000000	0.000000	-0.027360	0.000000	-0.000000
-0.142200	-0.142200	125.299700	0.200000	0.000000	0.000000	-0.028440	0.000000	-0.000000
-0.147400	-0.147400	125.152300	0.200000	0.000000	0.000000	-0.029480	0.000000	-0.000000
-0.152700	-0.152700	124.999600	0.200000	0.000000	0.000000	-0.030540	0.000000	-0.000000
-0.157800	-0.157800	124.841800	0.200000	0.000000	0.000000	-0.031560	0.000000	-0.000000
-0.162800	-0.162800	124.679000	0.200000	0.000000	0.000000	-0.032560	0.000000	-0.000000
-0.167600	-0.167600	124.511400	0.200000	0.000000	0.000000	-0.033520	0.000000	-0.000000
-0.172400	-0.172400	124.339000	0.200000	0.000000	0.000000	-0.034480	0.000000	-0.000000
-0.177000	-0.177000	124.162000	0.200000	0.000000	0.000000	-0.035400	0.000000	-0.000000
-0.181600	-0.181600	123.980400	0.200000	0.000000	0.000000	-0.036320	0.000000	-0.000000
-0.186000	-0.186000	123.794400	0.200000	0.000000	0.000000	-0.037200	0.000000	-0.000000
-0.190400	-0.190400	123.604000	0.200000	0.000000	0.000000	-0.038080	0.000000	-0.000000
-0.194500	-0.194500	123.409500	0.200000	0.000000	0.000000	-0.038900	0.000000	-0.000000
-0.198700	-0.198700	123.210800	0.200000	0.000000	0.000000	-0.039740	0.000000	-0.000000
-0.202500	-0.202500	123.008300	0.200000	0.000000	0.000000	-0.040500	0.000000	-0.000000
-0.206400	-0.206400	122.801900	0.200000	0.000000	0.000000	-0.041280	0.000000	-0.000000
-0.210000	-0.210000	122.591900	0.200000	0.000000	0.000000	-0.042000	0.000000	-0.000000
-0.213600	-0.213600	122.378300	0.200000	0.000000	0.000000	-0.042720	0.000000	-0.000000
-0.217100	-0.217100	122.161200	0.200000	0.000000	0.000000	-0.043420	0.000000	-0.000000
-0.220400	-0.220400	121.940800	0.200000	0.000000	0.000000	-0.044080	0.000000	-0.000000
-0.223500	-0.223500	121.717300	0.200000	0.000000	0.000000	-0.044700	0.000000	-0.000000
-0.226600	-0.226600	121.490700	0.200000	0.000000	0.000000	-0.045320	0.000000	-0.000000
-0.229400	-0.229400	121.261300	0.200000	0.000000	0.000000	-0.045880	0.000000	-0.000000
-0.232100	-0.232100	121.029200	0.200000	0.000000	0.000000	-0.046420	0.000000	-0.000000
-0.234600	-0.234600	120.794600	0.200000	0.000000	0.000000	-0.046920	0.000000	-0.000000
-0.237100	-0.237100	120.557500	0.200000	0.000000	0.000000	-0.047420	0.000000	-0.000000
-0.239300	-0.239300	120.318200	0.200000	0.000000	0.000000	-0.047860	0.000000	-0.000000
-0.241400	-0.241400	120.076800	0.200000	0.000000	0.000000	-0.048280	0.000000	-0.000000
-0.243300	-0.243300	119.833500	0.200000	0.000000	0.000000	-0.048660	0.000000	-0.000000
-0.245000	-0.245000	119.588500	0.200000	0.000000	0.000000	-0.049000	0.000000	-0.000000
-0.246600	-0.246600	119.341900	0.200000	0.000000	0.000000	-0.049320	0.000000	-0.000000
-0.248100	-0.248100	119.093800	0.200000	0.000000	0.000000	-0.049620	0.000000	-0.000000
-0.249300	-0.249300	118.844500	0.200000	0.000000	0.000000	-0.049860	0.000000	-0.000000
-0.250400	-0.250400	118.594100	0.200000	0.000000	0.000000	-0.050080	0.000000	-0.000000
-0.251400	-0.251400	118.342700	0.200000	0.000000	0.000000	-0.050280	0.000000	-0.000000
-0.252100	-0.252100	118.090600	0.200000	0.000000	0.000000	-0.050420	0.000000	-0.000000
-0.252700	-0.252700	117.837900	0.200000	0.000000	0.000000	-0.050540	0.000000	-0.000000
